subject,run,task,formation,light_position,angle,response,RT,correct
4,10,1,3,1,1,1,0.286370355999679,1
4,10,1,3,2,2,2,0.413063822998083,1
4,10,1,3,2,1,2,0.381687405999401,1
4,10,1,3,1,1,1,0.94890867399954,1
4,10,1,3,1,2,1,0.928147762999288,1
4,10,1,3,2,1,2,0.592256829993858,1
4,11,2,2,1,1,1,0.526066856000398,1
4,11,2,2,2,2,2,0.624309476996132,1
4,11,2,2,1,2,1,0.732426075999683,1
4,11,2,2,2,2,2,0.276020805998996,1
4,11,2,2,2,1,2,0.398169553998741,1
4,11,2,2,1,2,1,0.389422838998144,1
4,11,2,2,2,1,2,0.472656967998773,1
4,11,2,2,1,1,1,0.796453171999019,1
4,11,2,3,2,1,2,0.7344494160061,1
4,11,2,3,1,1,1,0.508657999002025,1
4,11,2,3,1,2,1,0.307893703997252,1
4,11,2,3,2,1,2,0.710208227996191,1
4,11,2,3,2,2,2,0.448035559995333,1
4,11,2,3,2,2,2,0.977396790003695,1
4,11,2,3,1,1,1,0.680842706999101,1
4,11,2,3,1,2,1,0.794014510000125,1
4,11,2,1,1,1,1,0.487432863999857,1
4,11,2,1,2,1,2,0.7275960199986,1
4,11,2,1,1,2,2,0.370719952996296,0
4,11,2,1,2,1,2,0.297746771000675,1
4,11,2,1,2,2,2,0.467228679000982,1
4,11,2,1,2,2,2,0.823499643003743,1
4,11,2,1,1,2,2,0.953845181997167,0
4,11,2,1,1,1,1,0.482229492001352,1
4,11,2,4,1,1,1,0.44421772500209,1
4,11,2,4,1,1,1,0.311274321000383,1
4,11,2,4,1,2,2,0.322145718993852,0
4,11,2,4,2,1,2,0.325869637999858,1
4,11,2,4,2,2,2,0.82545859899983,1
4,11,2,4,2,1,2,0.419373327000358,1
4,11,2,4,1,2,1,0.79936189900036,1
4,11,2,4,2,2,2,0.574975848001486,1
4,12,1,3,1,1,1,0.871582535000925,1
4,12,1,3,1,2,1,0.827010119995975,1
4,12,1,3,2,2,2,0.287691121993703,1
4,12,1,3,1,1,1,0.270910910003295,1
4,12,1,3,2,1,2,0.397998363994702,1
4,12,1,3,2,1,2,0.354420739997295,1
4,12,1,3,2,2,1,0.383983434003312,0
4,12,1,3,1,2,1,1.10744135500136,1
4,12,1,2,1,1,1,1.77662575299473,1
4,12,1,2,1,2,1,0.758530478000466,1
4,12,1,2,2,1,2,0.34869672399509,1
4,12,1,2,2,2,2,0.467620449002425,1
4,12,1,2,2,2,2,0.372069685006863,1
4,12,1,2,2,1,2,0.311224347999087,1
4,12,1,2,1,2,1,0.547830529998464,1
4,12,1,2,1,1,2,0.582194339003763,0
4,12,1,4,2,1,2,0.5499087040007,1
4,12,1,4,1,2,2,0.313097336002102,0
4,12,1,4,2,2,2,0.870816710994404,1
4,12,1,4,2,2,2,0.41521230199578,1
4,12,1,4,1,1,1,0.502056099001493,1
4,12,1,4,1,1,1,0.397943320997001,1
4,12,1,4,1,2,1,1.38717583499965,1
4,12,1,4,2,1,2,0.485941612001625,1
4,12,1,1,1,2,1,0.440174855997611,1
4,12,1,1,2,2,2,0.390867746995355,1
4,12,1,1,2,1,2,0.437595895004051,1
4,12,1,1,1,1,1,0.395601026000804,1
4,12,1,1,1,2,1,0.921675512996444,1
4,12,1,1,1,1,1,1.01081445100135,1
4,12,1,1,2,2,2,0.397799338999903,1
4,12,1,1,2,1,2,0.676547625000239,1
4,13,2,4,1,1,1,0.517918580000696,1
4,13,2,4,1,1,1,0.421846101999108,1
4,13,2,4,1,2,1,0.642651784997724,1
4,13,2,4,2,2,2,0.307246273005148,1
4,13,2,4,1,2,1,0.323741786996834,1
4,13,2,4,2,2,2,0.260854874999495,1
4,13,2,4,2,1,1,0.932295020997117,0
4,13,2,4,2,1,2,0.66460523900605,1
4,13,2,3,1,1,1,0.98957748599787,1
4,13,2,3,2,1,2,0.329624238998804,1
4,13,2,3,2,2,1,0.329140834997816,0
4,13,2,3,2,1,2,0.862317461993371,1
4,13,2,3,2,2,2,0.781142340005317,1
4,13,2,3,1,1,1,0.927705754998897,1
4,13,2,3,1,2,1,1.29702637899754,1
4,13,2,3,1,2,1,1.0532749099948,1
4,13,2,2,2,2,2,0.872554744993977,1
4,13,2,2,2,1,2,0.675327125994954,1
4,13,2,2,2,2,2,0.64660764799919,1
4,13,2,2,1,2,1,0.360729956999421,1
4,13,2,2,2,1,1,0.647696697000356,0
4,13,2,2,1,1,1,0.420397980000416,1
4,13,2,2,1,1,1,1.30318908900517,1
4,13,2,2,1,2,1,1.3556101810027,1
4,13,2,1,2,2,2,0.453237559995614,1
4,13,2,1,1,1,1,0.558887559003779,1
4,13,2,1,1,2,1,0.499423536006361,1
4,13,2,1,2,2,2,0.46926849999727,1
4,13,2,1,2,1,2,0.960632656002417,1
4,13,2,1,1,2,1,0.881227630998183,1
4,13,2,1,2,1,2,0.935210030002054,1
4,13,2,1,1,1,1,0.756302489004156,1
5,1,1,4,1,2,2,1.59194362499693,0
5,1,1,4,2,2,0,0,0
5,1,1,4,1,1,2,2.01230743400083,0
5,1,1,4,1,2,1,0.691697465001198,1
5,1,1,4,2,1,2,0.505754760000855,1
5,1,1,4,2,2,2,0.660303527998622,1
5,1,1,4,2,1,2,0.802651132995379,1
5,1,1,4,1,1,1,0.431240338002681,1
5,1,1,1,2,1,2,0.566634161004913,1
5,1,1,1,2,2,2,0.705891249999695,1
5,1,1,1,1,2,1,0.455374336001114,1
5,1,1,1,1,2,1,0.444300472998293,1
5,1,1,1,2,1,2,0.415959926998767,1
5,1,1,1,2,2,2,0.585613171999285,1
5,1,1,1,1,1,1,0.467376236003474,1
5,1,1,1,1,1,1,0.461207271997409,1
5,1,1,2,1,1,1,0.472870239005715,1
5,1,1,2,1,2,1,0.610409676999552,1
5,1,1,2,2,2,2,0.377669248999155,1
5,1,1,2,1,1,1,0.41398147399741,1
5,1,1,2,1,2,1,0.462225367002247,1
5,1,1,2,2,1,2,0.35422039200057,1
5,1,1,2,2,1,2,0.350390050996793,1
5,1,1,2,2,2,2,0.594638720998773,1
5,1,1,3,1,2,1,0.735660710000957,1
5,1,1,3,1,1,1,0.415295264007,1
5,1,1,3,1,1,1,0.433105049996811,1
5,1,1,3,2,1,2,0.325373749998107,1
5,1,1,3,2,2,2,0.561388474001433,1
5,1,1,3,2,2,2,0.444173420997686,1
5,1,1,3,1,2,1,0.491436848999001,1
5,1,1,3,2,1,2,0.416651330997411,1
5,2,2,2,1,2,1,1.37169060699671,1
5,2,2,2,1,1,1,0.746012062998489,1
5,2,2,2,2,2,2,0.731732635998924,1
5,2,2,2,2,1,2,0.444636372005334,1
5,2,2,2,1,1,1,0.487650303002738,1
5,2,2,2,2,2,2,0.71344381399831,1
5,2,2,2,1,2,1,0.618144968997512,1
5,2,2,2,2,1,2,0.850161433001631,1
5,2,2,1,1,1,1,0.841788885001733,1
5,2,2,1,2,2,2,0.611180243002309,1
5,2,2,1,2,2,2,0.45856504800031,1
5,2,2,1,2,1,2,0.81624530100089,1
5,2,2,1,2,1,2,0.468979060999118,1
5,2,2,1,1,2,1,0.886454434999905,1
5,2,2,1,1,1,1,0.768775511998683,1
5,2,2,1,1,2,1,0.558218450001732,1
5,2,2,4,2,1,2,0.688680168001156,1
5,2,2,4,2,2,1,0.669886406001751,0
5,2,2,4,1,2,1,0.464258888001496,1
5,2,2,4,1,2,1,0.504804818003322,1
5,2,2,4,2,1,2,1.10256607200427,1
5,2,2,4,1,1,1,0.433738220999658,1
5,2,2,4,1,1,1,0.375292666001769,1
5,2,2,4,2,2,2,0.676056340002106,1
5,2,2,3,2,1,2,1.57456106699829,1
5,2,2,3,1,2,1,0.992989774997113,1
5,2,2,3,2,2,2,0.880412655002146,1
5,2,2,3,1,1,1,0.690335647996108,1
5,2,2,3,1,1,1,0.402174159004062,1
5,2,2,3,1,2,1,0.586426020003273,1
5,2,2,3,2,2,2,0.532057301999885,1
5,2,2,3,2,1,2,0.77207211899804,1
5,3,1,1,2,2,2,0.822817840002244,1
5,3,1,1,1,1,1,0.615580058001797,1
5,3,1,1,2,1,2,0.662894697998127,1
5,3,1,1,2,1,2,0.354279332997976,1
5,3,1,1,1,1,1,0.315466195999761,1
5,3,1,1,1,2,1,0.641083498005173,1
5,3,1,1,2,2,2,0.29855467100424,1
5,3,1,1,1,2,1,0.39161946499371,1
5,3,1,4,1,1,1,0.599600381996424,1
5,3,1,4,2,1,2,0.278913277004904,1
5,3,1,4,2,2,2,0.532910339003138,1
5,3,1,4,1,2,1,0.453363820997765,1
5,3,1,4,2,1,2,0.346491728996625,1
5,3,1,4,2,2,2,0.447304918001464,1
5,3,1,4,1,2,1,0.40793478100386,1
5,3,1,4,1,1,1,0.348782453998865,1
5,3,1,2,2,1,2,0.441926749997947,1
5,3,1,2,1,1,1,0.377588812996692,1
5,3,1,2,1,1,1,0.363189228999545,1
5,3,1,2,2,2,2,0.489967229994363,1
5,3,1,2,2,1,2,0.292445387000043,1
5,3,1,2,1,2,2,0.363648611004464,0
5,3,1,2,1,2,1,0.486505758999556,1
5,3,1,2,2,2,2,0.429001990996767,1
5,3,1,3,1,1,1,0.444449790004001,1
5,3,1,3,1,1,1,0.360141536999436,1
5,3,1,3,1,2,1,0.776752256999316,1
5,3,1,3,1,2,1,0.455267572004232,1
5,3,1,3,2,1,2,0.38440522000019,1
5,3,1,3,2,1,2,0.306233136994706,1
5,3,1,3,2,2,2,0.430227306998859,1
5,3,1,3,2,2,2,0.391886840996449,1
5,4,2,1,2,1,2,1.46372065500327,1
5,4,2,1,1,1,1,1.01808788799826,1
5,4,2,1,2,1,2,0.831222063003224,1
5,4,2,1,2,2,2,1.110378020996,1
5,4,2,1,2,2,2,0.471142335001787,1
5,4,2,1,1,2,1,0.457843407995824,1
5,4,2,1,1,2,1,0.514727239999047,1
5,4,2,1,1,1,1,0.880037670998718,1
5,4,2,3,1,2,1,0.547659661999205,1
5,4,2,3,1,2,1,0.358705915998144,1
5,4,2,3,1,1,1,0.694930147001287,1
5,4,2,3,2,2,2,0.993743979997816,1
5,4,2,3,2,1,2,0.83420033800212,1
5,4,2,3,1,1,1,0.398331213997153,1
5,4,2,3,2,1,2,0.606675471994095,1
5,4,2,3,2,2,2,0.667029167998408,1
5,4,2,4,1,2,1,0.780856848003168,1
5,4,2,4,2,2,2,0.64753987199947,1
5,4,2,4,2,1,2,0.764909977995558,1
5,4,2,4,2,1,2,0.425034100997436,1
5,4,2,4,2,2,2,0.978971058000752,1
5,4,2,4,1,2,1,0.563723311999638,1
5,4,2,4,1,1,1,0.659376625000732,1
5,4,2,4,1,1,1,0.327127713993832,1
5,4,2,2,2,2,2,0.4529615499996,1
5,4,2,2,2,1,2,0.526001732003351,1
5,4,2,2,1,1,1,0.396294566002325,1
5,4,2,2,2,1,2,0.362993209004344,1
5,4,2,2,1,1,1,0.360545016999822,1
5,4,2,2,2,2,2,0.629156004004471,1
5,4,2,2,1,2,1,0.58337118000054,1
5,4,2,2,1,2,1,0.355469955000444,1
5,5,1,1,1,2,1,0.912181527994107,1
5,5,1,1,2,1,2,0.875589471004787,1
5,5,1,1,2,2,2,0.66812457999913,1
5,5,1,1,2,1,2,0.438160579004034,1
5,5,1,1,1,1,1,0.361044622994086,1
5,5,1,1,2,2,2,0.569153732001723,1
5,5,1,1,1,2,1,0.402256970002782,1
5,5,1,1,1,1,1,0.371844203997171,1
5,5,1,4,1,1,1,0.504104207997443,1
5,5,1,4,2,1,2,0.261853844000143,1
5,5,1,4,1,1,1,0.304919605994655,1
5,5,1,4,1,2,1,0.528709589998471,1
5,5,1,4,2,2,2,0.364957578996837,1
5,5,1,4,1,2,1,0.32288160600001,1
5,5,1,4,2,1,2,0.389783252001507,1
5,5,1,4,2,2,2,0.469159815998864,1
5,5,1,3,1,1,1,0.442319786998269,1
5,5,1,3,2,1,2,0.231428261999099,1
5,5,1,3,1,1,1,0.299728636004147,1
5,5,1,3,2,2,2,0.362630615003582,1
5,5,1,3,2,1,2,0.303594046999933,1
5,5,1,3,1,2,1,0.450015542999608,1
5,5,1,3,1,2,1,0.393995629994606,1
5,5,1,3,2,2,2,0.377517344997614,1
5,5,1,2,2,1,2,0.439585596999677,1
5,5,1,2,1,2,1,0.446463430002041,1
5,5,1,2,1,1,1,0.35870658299973,1
5,5,1,2,1,2,1,0.381782766999095,1
5,5,1,2,2,1,2,0.344488654001907,1
5,5,1,2,1,1,1,0.333039315002679,1
5,5,1,2,2,2,2,0.431114436003554,1
5,5,1,2,2,2,2,0.345906794995244,1
5,6,2,4,1,1,2,0.696529433000251,0
5,6,2,4,1,2,1,1.11174691400083,1
5,6,2,4,1,2,1,0.554279142997984,1
5,6,2,4,2,2,2,0.688621910005168,1
5,6,2,4,2,2,2,0.53244897100376,1
5,6,2,4,2,1,2,0.444478800993238,1
5,6,2,4,2,1,2,0.415189710998675,1
5,6,2,4,1,1,1,0.521487816004083,1
5,6,2,3,2,1,2,1.23943999499897,1
5,6,2,3,1,1,1,0.471827995002968,1
5,6,2,3,1,2,1,0.492948211998737,1
5,6,2,3,2,2,2,0.445896623998124,1
5,6,2,3,1,1,1,0.908717953992891,1
5,6,2,3,2,2,2,0.603566544996283,1
5,6,2,3,1,2,1,0.473643961995549,1
5,6,2,3,2,1,2,0.534620343001734,1
5,6,2,2,2,1,2,0.485309317999054,1
5,6,2,2,1,2,1,0.671818984003039,1
5,6,2,2,2,2,2,0.699755068999366,1
5,6,2,2,1,1,1,0.502714553003898,1
5,6,2,2,1,1,1,0.407867627996893,1
5,6,2,2,1,2,1,0.799415471003158,1
5,6,2,2,2,1,2,0.528623156998947,1
5,6,2,2,2,2,2,0.58603803999722,1
5,6,2,1,2,1,2,0.807379793004657,1
5,6,2,1,1,2,2,0.397837497002911,0
5,6,2,1,2,2,2,0.417400569000165,1
5,6,2,1,2,1,2,0.909751562998281,1
5,6,2,1,1,2,1,0.889105194997683,1
5,6,2,1,2,2,2,0.543117599998368,1
5,6,2,1,1,1,1,0.508168201005901,1
5,6,2,1,1,1,1,0.475281676997838,1
5,7,1,3,2,1,2,0.564239792001899,1
5,7,1,3,1,2,1,0.475837083999068,1
5,7,1,3,2,2,2,0.564944386998832,1
5,7,1,3,1,1,1,0.351051257006475,1
5,7,1,3,2,2,2,0.409320736995141,1
5,7,1,3,2,1,2,0.281328115001088,1
5,7,1,3,1,1,1,0.281197523996525,1
5,7,1,3,1,2,1,0.390853328994126,1
5,7,1,4,1,2,1,0.563032250996912,1
5,7,1,4,2,2,2,0.309973240000545,1
5,7,1,4,1,2,1,0.323249899993243,1
5,7,1,4,1,1,1,0.356714626999747,1
5,7,1,4,2,1,2,0.296070921001956,1
5,7,1,4,2,1,2,0.33152204000362,1
5,7,1,4,1,1,1,0.330077946004167,1
5,7,1,4,2,2,2,0.352195204002783,1
5,7,1,2,2,1,2,0.443583557003876,1
5,7,1,2,1,1,1,0.56067059799534,1
5,7,1,2,2,2,2,0.448548524000216,1
5,7,1,2,2,2,2,0.415473319000739,1
5,7,1,2,1,2,1,0.333917091003968,1
5,7,1,2,2,1,2,0.291831935996015,1
5,7,1,2,1,1,1,0.279019151996181,1
5,7,1,2,1,2,1,0.372437195001112,1
5,7,1,1,1,1,1,0.443318378005642,1
5,7,1,1,1,2,1,0.477860117993259,1
5,7,1,1,2,1,2,0.321187941000971,1
5,7,1,1,1,1,1,0.307543199000065,1
5,7,1,1,2,2,2,0.423230289998173,1
5,7,1,1,2,1,2,0.333839116996387,1
5,7,1,1,2,2,2,0.570763821997389,1
5,7,1,1,1,2,1,0.943485198004055,1
5,8,2,1,1,2,1,0.769700672004547,1
5,8,2,1,1,2,1,0.411238679000235,1
5,8,2,1,1,1,1,0.982386217001476,1
5,8,2,1,2,1,2,0.663417058996856,1
5,8,2,1,2,1,2,0.418310171997291,1
5,8,2,1,2,2,2,0.540995941999427,1
5,8,2,1,1,1,1,0.652873131002707,1
5,8,2,1,2,2,2,0.813418219004234,1
5,8,2,3,1,1,1,0.581108215999848,1
5,8,2,3,1,2,1,0.982654958999774,1
5,8,2,3,2,2,2,1.2463409760021,1
5,8,2,3,1,1,1,0.521481794996362,1
5,8,2,3,2,1,2,0.433546331005346,1
5,8,2,3,2,1,2,0.37707425699773,1
5,8,2,3,1,2,1,0.58980020799936,1
5,8,2,3,2,2,2,0.667631493000954,1
5,8,2,4,1,1,1,0.588172092997411,1
5,8,2,4,2,2,2,0.553115055001399,1
5,8,2,4,2,2,2,0.28609026200138,1
5,8,2,4,1,1,1,0.57910312799504,1
5,8,2,4,1,2,1,0.600464786002703,1
5,8,2,4,2,1,2,0.718013019999489,1
5,8,2,4,1,2,1,1.13128197799961,1
5,8,2,4,2,1,2,0.455607047995727,1
5,8,2,2,1,2,1,1.11034752999694,1
5,8,2,2,2,2,2,0.695528503994865,1
5,8,2,2,1,1,1,0.380963905998215,1
5,8,2,2,1,2,1,0.413685302999511,1
5,8,2,2,2,1,2,0.532365638006013,1
5,8,2,2,2,2,2,0.519365533000382,1
5,8,2,2,2,1,2,0.715722023000126,1
5,8,2,2,1,1,1,0.506185047001054,1
5,9,1,4,2,2,2,0.944899157999316,1
5,9,1,4,1,1,1,0.437010317000386,1
5,9,1,4,2,1,2,0.539307556995482,1
5,9,1,4,2,2,2,0.482321825998952,1
5,9,1,4,1,2,1,0.597460418997798,1
5,9,1,4,2,1,2,0.319520977995126,1
5,9,1,4,1,2,2,0.413766548997955,0
5,9,1,4,1,1,1,0.477910174995486,1
5,9,1,2,1,2,1,0.47966461499891,1
5,9,1,2,1,1,1,0.377003493005759,1
5,9,1,2,2,2,2,0.464830022996466,1
5,9,1,2,2,1,2,0.316824756999267,1
5,9,1,2,2,2,2,0.424273070995696,1
5,9,1,2,2,1,2,0.303728440005216,1
5,9,1,2,1,1,1,0.347673591997591,1
5,9,1,2,1,2,1,0.355150438997953,1
5,9,1,1,2,1,2,0.83135338199645,1
5,9,1,1,1,1,1,0.3352461970062,1
5,9,1,1,1,1,1,0.357377714994072,1
5,9,1,1,1,2,1,0.370208584994543,1
5,9,1,1,2,2,2,0.280120253999485,1
5,9,1,1,1,2,1,0.30736902699573,1
5,9,1,1,2,1,2,0.347456586001499,1
5,9,1,1,2,2,2,0.371191801998066,1
5,9,1,3,2,1,2,0.463604655000381,1
5,9,1,3,2,1,2,0.362175255002512,1
5,9,1,3,1,2,1,0.507902792996902,1
5,9,1,3,2,2,2,0.353034691004723,1
5,9,1,3,1,1,1,0.329430028999923,1
5,9,1,3,1,2,1,0.334328498996911,1
5,9,1,3,1,1,1,0.279190236004069,1
5,9,1,3,2,2,2,0.510331773999496,1
5,10,2,2,2,1,2,0.991213417997642,1
5,10,2,2,2,2,2,0.665326205999008,1
5,10,2,2,1,1,1,0.36523129199486,1
5,10,2,2,1,2,1,0.441967874998227,1
5,10,2,2,1,2,1,0.31818038700294,1
5,10,2,2,2,2,2,0.316914474999066,1
5,10,2,2,2,1,2,0.570168846999877,1
5,10,2,2,1,1,1,0.357985793001717,1
5,10,2,1,2,2,2,0.439659924995794,1
5,10,2,1,1,2,1,0.29510066700459,1
5,10,2,1,2,2,2,0.396900223000557,1
5,10,2,1,2,1,2,0.721005277002405,1
5,10,2,1,1,1,1,0.564912456000457,1
5,10,2,1,1,1,1,0.381413483999495,1
5,10,2,1,1,2,1,0.584438562997093,1
5,10,2,1,2,1,1,0.512319401997956,0
5,10,2,4,1,1,1,0.688699651000206,1
5,10,2,4,1,2,1,0.382189300005848,1
5,10,2,4,1,1,1,0.363093252999533,1
5,10,2,4,2,2,2,0.524297369003762,1
5,10,2,4,2,1,2,0.670226010995975,1
5,10,2,4,2,1,2,0.362877914005367,1
5,10,2,4,1,2,2,0.343265468000027,0
5,10,2,4,2,2,2,1.07948247699824,1
5,10,2,3,2,1,2,0.589573687997472,1
5,10,2,3,2,1,2,0.372771478003415,1
5,10,2,3,1,1,1,0.486021459000767,1
5,10,2,3,1,1,1,0.3779337379965,1
5,10,2,3,2,2,2,0.589531171994167,1
5,10,2,3,2,2,2,0.37895017000119,1
5,10,2,3,1,2,1,0.390774298997712,1
5,10,2,3,1,2,1,0.348547651999979,1
5,11,1,1,2,2,2,0.737237800996809,1
5,11,1,1,1,2,1,0.586300266993931,1
5,11,1,1,1,2,1,0.432069753995165,1
5,11,1,1,1,1,1,0.393227214997751,1
5,11,1,1,2,1,2,0.32810394900298,1
5,11,1,1,2,1,2,0.319551309003145,1
5,11,1,1,1,1,1,0.343552479003847,1
5,11,1,1,2,2,2,0.494723066003644,1
5,11,1,4,2,2,2,0.443810370001302,1
5,11,1,4,1,2,1,0.352133918000618,1
5,11,1,4,2,1,2,0.306785719003528,1
5,11,1,4,2,2,2,0.945466003002366,1
5,11,1,4,1,2,1,0.396707872998377,1
5,11,1,4,1,1,1,0.401909405001788,1
5,11,1,4,2,1,2,0.278033010996296,1
5,11,1,4,1,1,1,0.314771729994391,1
5,11,1,2,1,2,1,0.570597777994408,1
5,11,1,2,2,1,2,0.418281580998155,1
5,11,1,2,1,1,1,0.28298216300027,1
5,11,1,2,2,1,2,0.246062204001646,1
5,11,1,2,1,2,1,0.474845247001213,1
5,11,1,2,1,1,1,0.329350205000082,1
5,11,1,2,2,2,2,0.538058287005697,1
5,11,1,2,2,2,2,0.407295184995746,1
5,11,1,3,2,1,2,0.456503804001841,1
5,11,1,3,2,2,2,0.514444335000007,1
5,11,1,3,1,1,1,0.615303842001595,1
5,11,1,3,1,2,2,0.349699423000857,0
5,11,1,3,1,1,1,0.92653039599827,1
5,11,1,3,1,2,1,0.527989094000077,1
5,11,1,3,2,2,2,0.392546536000737,1
5,11,1,3,2,1,2,0.518281153003045,1
5,12,2,2,2,1,2,0.74296216199582,1
5,12,2,2,2,1,2,0.43779664899921,1
5,12,2,2,2,2,2,0.789503628999228,1
5,12,2,2,1,1,1,0.599505084996053,1
5,12,2,2,1,1,1,0.391076953004813,1
5,12,2,2,2,2,2,0.510514425994188,1
5,12,2,2,1,2,1,0.60314285899949,1
5,12,2,2,1,2,1,0.375866383001267,1
5,12,2,4,1,2,2,0.801035327000136,0
5,12,2,4,1,2,1,0.453008742995735,1
5,12,2,4,2,2,2,0.59757877800439,1
5,12,2,4,2,1,2,0.671487147999869,1
5,12,2,4,2,1,2,0.397792651994678,1
5,12,2,4,1,1,1,0.588611506995221,1
5,12,2,4,2,2,2,0.603824496996822,1
5,12,2,4,1,1,1,0.473243029999139,1
5,12,2,3,2,1,2,0.599104015003832,1
5,12,2,3,2,1,2,0.359509791000164,1
5,12,2,3,1,1,1,0.410555513000872,1
5,12,2,3,2,2,2,0.511000141006662,1
5,12,2,3,1,1,1,0.819073131002369,1
5,12,2,3,2,2,2,0.465228479995858,1
5,12,2,3,1,2,1,0.630691025005945,1
5,12,2,3,1,2,1,0.40747615199507,1
5,12,2,1,2,1,2,0.443301539002277,1
5,12,2,1,1,2,1,0.376773327996489,1
5,12,2,1,2,1,2,0.719515652002883,1
5,12,2,1,1,1,1,0.859257269999944,1
5,12,2,1,2,2,2,0.572229983998113,1
5,12,2,1,1,2,1,0.459829705003358,1
5,12,2,1,2,2,2,0.387953972000105,1
5,12,2,1,1,1,1,0.502535999999964,1
5,13,1,4,1,2,1,0.539817264994781,1
5,13,1,4,2,2,2,0.55449605800095,1
5,13,1,4,1,2,1,0.364945823996095,1
5,13,1,4,2,2,2,0.486224558997492,1
5,13,1,4,2,1,2,0.367523660999723,1
5,13,1,4,1,1,1,0.367113603999314,1
5,13,1,4,2,1,2,0.308953893996659,1
5,13,1,4,1,1,1,0.348796214995673,1
5,13,1,3,1,1,1,1.36066711400053,1
5,13,1,3,2,1,2,0.303387444000691,1
5,13,1,3,1,2,1,0.442425458000798,1
5,13,1,3,1,2,1,0.407112319000589,1
5,13,1,3,1,1,1,0.322165851997852,1
5,13,1,3,2,1,2,0.283410704003472,1
5,13,1,3,2,2,2,0.428616066004906,1
5,13,1,3,2,2,2,0.381553122999321,1
5,13,1,2,2,2,2,0.445591772004263,1
5,13,1,2,1,2,1,0.480030029000773,1
5,13,1,2,2,1,2,0.337550479998754,1
5,13,1,2,1,1,1,0.357581508003932,1
5,13,1,2,2,2,2,0.481664775994432,1
5,13,1,2,1,1,1,0.392202445000294,1
5,13,1,2,1,2,1,0.39259106299869,1
5,13,1,2,2,1,2,0.334299737005495,1
5,13,1,1,2,2,2,0.691214890997799,1
5,13,1,1,1,2,1,0.485437116003595,1
5,13,1,1,1,1,1,0.330752801994095,1
5,13,1,1,2,1,2,0.269774988999416,1
5,13,1,1,2,1,2,0.352867045003222,1
5,13,1,1,1,2,1,0.515925542000332,1
5,13,1,1,2,2,2,0.413363359999494,1
5,13,1,1,1,1,1,0.37767906600493,1
